pm10_s0,pm10_s1,pm10_s2,pm10_s3,pm10_lag1_s0,pm10_lag1_s1,pm10_lag1_s2,pm10_lag1_s3,pm10_lag2_s0,pm10_lag2_s1,pm10_lag2_s2,pm10_lag2_s3,pm10_lag3_s0,pm10_lag3_s1,pm10_lag3_s2,pm10_lag3_s3,wind_speed,humidity,temp,machine_on,target_pm10
429.7763718808656,1412.0158390374488,3520.682315319066,7819.675277257301,420.1693169539014,1414.9870152150181,3525.4792659578225,7801.848093881028,427.02086949820995,1423.3285079399006,3528.9876683928233,7793.3695294989675,422.47537892068345,1419.666445659791,3517.7301299496535,7784.451884144406,2.842258383806113,94.5,30.000000000000114,1.0,1421.6276398221935
424.80396971813286,1421.6276398221935,3529.1093476312217,7835.276029614058,429.7763718808656,1412.0158390374488,3520.682315319066,7819.675277257301,420.1693169539014,1414.9870152150181,3525.4792659578225,7801.848093881028,427.02086949820995,1423.3285079399006,3528.9876683928233,7793.3695294989675,2.565595829875127,94.0,30.050000000000114,1.0,1408.1655424972541
418.4211172020529,1408.1655424972541,3527.0511594652817,7823.703742681531,424.80396971813286,1421.6276398221935,3529.1093476312217,7835.276029614058,429.7763718808656,1412.0158390374488,3520.682315319066,7819.675277257301,420.1693169539014,1414.9870152150181,3525.4792659578225,7801.848093881028,3.393163147407664,93.5,30.100000000000115,1.0,1416.359640002632
422.8515602978872,1416.359640002632,3527.5634634780577,7831.612320492378,418.4211172020529,1408.1655424972541,3527.0511594652817,7823.703742681531,424.80396971813286,1421.6276398221935,3529.1093476312217,7835.276029614058,429.7763718808656,1412.0158390374488,3520.682315319066,7819.675277257301,2.5423424487225783,95.0,30.150000000000116,1.0,1422.3947115986457
418.8308556189277,1422.3947115986457,3526.090806551852,7842.640717106554,422.8515602978872,1416.359640002632,3527.5634634780577,7831.612320492378,418.4211172020529,1408.1655424972541,3527.0511594652817,7823.703742681531,424.80396971813286,1421.6276398221935,3529.1093476312217,7835.276029614058,2.7992636756662073,94.5,30.200000000000117,1.0,1415.1780545953716
417.73364129359123,1415.1780545953716,3523.8768186061493,7835.043655540144,418.8308556189277,1422.3947115986457,3526.090806551852,7842.640717106554,422.8515602978872,1416.359640002632,3527.5634634780577,7831.612320492378,418.4211172020529,1408.1655424972541,3527.0511594652817,7823.703742681531,3.1028176039133113,95.0,30.250000000000117,1.0,1410.226983004632
415.766726370606,1410.226983004632,3516.610559144948,7840.11126429076,417.73364129359123,1415.1780545953716,3523.8768186061493,7835.043655540144,418.8308556189277,1422.3947115986457,3526.090806551852,7842.640717106554,422.8515602978872,1416.359640002632,3527.5634634780577,7831.612320492378,3.096973728872694,94.5,30.300000000000118,1.0,1404.3271452376362
428.26477339192485,1404.3271452376362,3515.473978830001,7833.229072965505,415.766726370606,1410.226983004632,3516.610559144948,7840.11126429076,417.73364129359123,1415.1780545953716,3523.8768186061493,7835.043655540144,418.8308556189277,1422.3947115986457,3526.090806551852,7842.640717106554,2.797082309382219,94.0,30.35000000000012,1.0,1389.5715954396237
419.90593384184524,1389.5715954396237,3502.8012876053294,7815.1293026613175,428.26477339192485,1404.3271452376362,3515.473978830001,7833.229072965505,415.766726370606,1410.226983004632,3516.610559144948,7840.11126429076,417.73364129359123,1415.1780545953716,3523.8768186061493,7835.043655540144,3.1694103187608467,95.0,30.40000000000012,1.0,1398.7217101726137
431.72553398720424,1398.7217101726137,3505.15035085699,7820.832825599143,419.90593384184524,1389.5715954396237,3502.8012876053294,7815.1293026613175,428.26477339192485,1404.3271452376362,3515.473978830001,7833.229072965505,415.766726370606,1410.226983004632,3516.610559144948,7840.11126429076,2.524829152954283,95.0,30.45000000000012,1.0,1396.4653187147576
432.02471951150824,1396.4653187147576,3509.087331106899,7824.965846787084,431.72553398720424,1398.7217101726137,3505.15035085699,7820.832825599143,419.90593384184524,1389.5715954396237,3502.8012876053294,7815.1293026613175,428.26477339192485,1404.3271452376362,3515.473978830001,7833.229072965505,2.8286985841081282,94.5,30.50000000000012,1.0,1393.7971284641035
430.18122582273264,1393.7971284641035,3502.177913264109,7821.677023485662,432.02471951150824,1396.4653187147576,3509.087331106899,7824.965846787084,431.72553398720424,1398.7217101726137,3505.15035085699,7820.832825599143,419.90593384184524,1389.5715954396237,3502.8012876053294,7815.1293026613175,2.9337107478511006,95.0,30.55000000000012,1.0,1393.293256149778
422.8127725727483,1393.293256149778,3503.6456281208716,7820.69988892128,430.18122582273264,1393.7971284641035,3502.177913264109,7821.677023485662,432.02471951150824,1396.4653187147576,3509.087331106899,7824.965846787084,431.72553398720424,1398.7217101726137,3505.15035085699,7820.832825599143,2.9741584663549907,94.5,30.600000000000122,1.0,1396.4977262495736
427.48084453231365,1396.4977262495736,3494.8211081083396,7829.22556857872,422.8127725727483,1393.293256149778,3503.6456281208716,7820.69988892128,430.18122582273264,1393.7971284641035,3502.177913264109,7821.677023485662,432.02471951150824,1396.4653187147576,3509.087331106899,7824.965846787084,2.828646303065161,94.0,30.650000000000123,1.0,1396.5456253080908
427.18712958045467,1396.5456253080908,3491.6474689714064,7816.21433529446,427.48084453231365,1396.4977262495736,3494.8211081083396,7829.22556857872,422.8127725727483,1393.293256149778,3503.6456281208716,7820.69988892128,430.18122582273264,1393.7971284641035,3502.177913264109,7821.677023485662,3.1073777186075304,95.0,30.700000000000124,1.0,1389.5722741273314
417.69269377304244,1389.5722741273314,3488.872206945202,7799.274453213796,427.18712958045467,1396.5456253080908,3491.6474689714064,7816.21433529446,427.48084453231365,1396.4977262495736,3494.8211081083396,7829.22556857872,422.8127725727483,1393.293256149778,3503.6456281208716,7820.69988892128,3.395218219690298,95.0,30.750000000000124,1.0,1383.1975155933285
412.2044033124693,1383.1975155933285,3478.7340252241047,7794.838480670752,417.69269377304244,1389.5722741273314,3488.872206945202,7799.274453213796,427.18712958045467,1396.5456253080908,3491.6474689714064,7816.21433529446,427.48084453231365,1396.4977262495736,3494.8211081083396,7829.22556857872,3.0613648188272236,94.5,30.800000000000125,1.0,1391.3172480784606
405.86822986769306,1391.3172480784606,3467.263018657158,7779.17983617093,412.2044033124693,1383.1975155933285,3478.7340252241047,7794.838480670752,417.69269377304244,1389.5722741273314,3488.872206945202,7799.274453213796,427.18712958045467,1396.5456253080908,3491.6474689714064,7816.21433529446,3.15685064641065,95.0,30.850000000000126,1.0,1380.7103318983272
402.1580582161167,1380.7103318983272,3462.1163755835114,7760.597848954182,405.86822986769306,1391.3172480784606,3467.263018657158,7779.17983617093,412.2044033124693,1383.1975155933285,3478.7340252241047,7794.838480670752,417.69269377304244,1389.5722741273314,3488.872206945202,7799.274453213796,3.2259977281131724,95.0,30.900000000000126,1.0,1380.7098542245963
396.53568833885123,1380.7098542245963,3461.9220707831187,7745.115685869103,402.1580582161167,1380.7103318983272,3462.1163755835114,7760.597848954182,405.86822986769306,1391.3172480784606,3467.263018657158,7779.17983617093,412.2044033124693,1383.1975155933285,3478.7340252241047,7794.838480670752,2.9227870387729964,95.0,30.950000000000127,1.0,1383.4591785818363
405.0871986570368,1383.4591785818363,3469.675959366533,7742.790137385542,396.53568833885123,1380.7098542245963,3461.9220707831187,7745.115685869103,402.1580582161167,1380.7103318983272,3462.1163755835114,7760.597848954182,405.86822986769306,1391.3172480784606,3467.263018657158,7779.17983617093,2.729519776189328,95.0,31.000000000000128,1.0,1363.079614988374
399.15949151038996,1363.079614988374,3453.926391912774,7737.554810795912,405.0871986570368,1383.4591785818363,3469.675959366533,7742.790137385542,396.53568833885123,1380.7098542245963,3461.9220707831187,7745.115685869103,402.1580582161167,1380.7103318983272,3462.1163755835114,7760.597848954182,3.3236042500293888,95.0,31.05000000000013,1.0,1364.5903293374122
407.24262190590076,1364.5903293374122,3439.707856488262,7731.902876790984,399.15949151038996,1363.079614988374,3453.926391912774,7737.554810795912,405.0871986570368,1383.4591785818363,3469.675959366533,7742.790137385542,396.53568833885123,1380.7098542245963,3461.9220707831187,7745.115685869103,3.053782381328005,94.5,31.10000000000013,1.0,1361.279386028904
406.29541633143873,1361.279386028904,3428.0071458035827,7710.86316505093,407.24262190590076,1364.5903293374122,3439.707856488262,7731.902876790984,399.15949151038996,1363.079614988374,3453.926391912774,7737.554810795912,405.0871986570368,1383.4591785818363,3469.675959366533,7742.790137385542,3.1482090558848217,94.0,31.15000000000013,1.0,1345.2859270311783
411.0121345452935,1345.2859270311783,3427.236255353906,7691.989802250803,406.29541633143873,1361.279386028904,3428.0071458035827,7710.86316505093,407.24262190590076,1364.5903293374122,3439.707856488262,7731.902876790984,399.15949151038996,1363.079614988374,3453.926391912774,7737.554810795912,2.984873144483554,95.0,31.20000000000013,1.0,1353.2577896125638
407.43661053878753,1353.2577896125638,3411.682410513094,7691.825456419182,411.0121345452935,1345.2859270311783,3427.236255353906,7691.989802250803,406.29541633143873,1361.279386028904,3428.0071458035827,7710.86316505093,407.24262190590076,1364.5903293374122,3439.707856488262,7731.902876790984,2.89126771757906,95.0,31.25000000000013,1.0,1359.533781665596
411.9849892607383,1359.533781665596,3409.6899684723653,7677.289873186453,407.43661053878753,1353.2577896125638,3411.682410513094,7691.825456419182,411.0121345452935,1345.2859270311783,3427.236255353906,7691.989802250803,406.29541633143873,1361.279386028904,3428.0071458035827,7710.86316505093,2.7875763401417575,94.5,31.300000000000132,1.0,1356.7162313298304
403.2408570391381,1356.7162313298304,3392.1590250985664,7656.1838443779225,411.9849892607383,1359.533781665596,3409.6899684723653,7677.289873186453,407.43661053878753,1353.2577896125638,3411.682410513094,7691.825456419182,411.0121345452935,1345.2859270311783,3427.236255353906,7691.989802250803,3.298880045834142,95.0,31.350000000000133,1.0,1361.8408071366962
399.67256670397524,1361.8408071366962,3388.2857314706835,7642.330196963553,403.2408570391381,1356.7162313298304,3392.1590250985664,7656.1838443779225,411.9849892607383,1359.533781665596,3409.6899684723653,7677.289873186453,407.43661053878753,1353.2577896125638,3411.682410513094,7691.825456419182,3.1561993261602628,94.5,31.400000000000134,1.0,1350.200351454795
396.53392676932043,1350.200351454795,3378.9586725945715,7624.576611727464,399.67256670397524,1361.8408071366962,3388.2857314706835,7642.330196963553,403.2408570391381,1356.7162313298304,3392.1590250985664,7656.1838443779225,411.9849892607383,1359.533781665596,3409.6899684723653,7677.289873186453,3.3090850362095527,94.0,31.450000000000134,1.0,1350.6021545748665
406.34229884803784,1350.6021545748665,3380.6934138014417,7606.461979032093,396.53392676932043,1350.200351454795,3378.9586725945715,7624.576611727464,399.67256670397524,1361.8408071366962,3388.2857314706835,7642.330196963553,403.2408570391381,1356.7162313298304,3392.1590250985664,7656.1838443779225,2.7937369645981227,95.0,31.500000000000135,1.0,1334.1619606875734
403.12543035210723,1334.1619606875734,3386.9608462913093,7587.597071449309,406.34229884803784,1350.6021545748665,3380.6934138014417,7606.461979032093,396.53392676932043,1350.200351454795,3378.9586725945715,7624.576611727464,399.67256670397524,1361.8408071366962,3388.2857314706835,7642.330196963553,3.2748983024107443,95.0,31.550000000000136,1.0,1327.7554259143176
407.4271897428543,1327.7554259143176,3378.958836939073,7575.758346663312,403.12543035210723,1334.1619606875734,3386.9608462913093,7587.597071449309,406.34229884803784,1350.6021545748665,3380.6934138014417,7606.461979032093,396.53392676932043,1350.200351454795,3378.9586725945715,7624.576611727464,3.1210170070062233,94.5,31.600000000000136,1.0,1337.548962404486
421.1258818149349,1337.548962404486,3368.5984539107017,7574.420421331854,407.4271897428543,1327.7554259143176,3378.958836939073,7575.758346663312,403.12543035210723,1334.1619606875734,3386.9608462913093,7587.597071449309,406.34229884803784,1350.6021545748665,3380.6934138014417,7606.461979032093,2.8128693117912587,95.0,31.650000000000137,1.0,1336.737210965239
408.4420511731769,1336.737210965239,3357.0805606071394,7560.501602229996,421.1258818149349,1337.548962404486,3368.5984539107017,7574.420421331854,407.4271897428543,1327.7554259143176,3378.958836939073,7575.758346663312,403.12543035210723,1334.1619606875734,3386.9608462913093,7587.597071449309,3.601022180154631,95.0,31.700000000000138,1.0,1331.3187217281468
399.12833760137283,1331.3187217281468,3351.190400071846,7552.493861611853,408.4420511731769,1336.737210965239,3357.0805606071394,7560.501602229996,421.1258818149349,1337.548962404486,3368.5984539107017,7574.420421331854,407.4271897428543,1327.7554259143176,3378.958836939073,7575.758346663312,3.191619066608755,95.0,31.75000000000014,1.0,1335.3913665176933
410.3419235672468,1335.3913665176933,3347.2009536638466,7549.061618493857,399.12833760137283,1331.3187217281468,3351.190400071846,7552.493861611853,408.4420511731769,1336.737210965239,3357.0805606071394,7560.501602229996,421.1258818149349,1337.548962404486,3368.5984539107017,7574.420421331854,2.924285986960665,95.0,31.80000000000014,1.0,1334.9057470455907
397.0157730229269,1334.9057470455907,3340.778382297104,7537.924621527262,410.3419235672468,1335.3913665176933,3347.2009536638466,7549.061618493857,399.12833760137283,1331.3187217281468,3351.190400071846,7552.493861611853,408.4420511731769,1336.737210965239,3357.0805606071394,7560.501602229996,3.356841146677392,95.0,31.85000000000014,1.0,1335.8209116832682
399.8164474977992,1335.8209116832682,3335.3703731814708,7521.737588124062,397.0157730229269,1334.9057470455907,3340.778382297104,7537.924621527262,410.3419235672468,1335.3913665176933,3347.2009536638466,7549.061618493857,399.12833760137283,1331.3187217281468,3351.190400071846,7552.493861611853,2.921580022513463,94.5,31.90000000000014,1.0,1318.3120434616878
387.5421432521878,1318.3120434616878,3323.7263804019944,7495.805304862313,399.8164474977992,1335.8209116832682,3335.3703731814708,7521.737588124062,397.0157730229269,1334.9057470455907,3340.778382297104,7537.924621527262,410.3419235672468,1335.3913665176933,3347.2009536638466,7549.061618493857,3.4783515189674916,95.0,31.95000000000014,1.0,1325.8828091428245
402.87674134306167,1325.8828091428245,3319.976128432333,7501.320446058306,387.5421432521878,1318.3120434616878,3323.7263804019944,7495.805304862313,399.8164474977992,1335.8209116832682,3335.3703731814708,7521.737588124062,397.0157730229269,1334.9057470455907,3340.778382297104,7537.924621527262,2.8197078110989917,94.5,32.00000000000014,1.0,1319.9515958766033
396.4304803021097,1319.9515958766033,3312.7542820121516,7478.190903632049,402.87674134306167,1325.8828091428245,3319.976128432333,7501.320446058306,387.5421432521878,1318.3120434616878,3323.7263804019944,7495.805304862313,399.8164474977992,1335.8209116832682,3335.3703731814708,7521.737588124062,3.2945296460974784,95.0,32.050000000000146,1.0,1342.5335377310162
412.7755355304155,1342.5335377310162,3326.9447576794364,7480.054873404723,396.4304803021097,1319.9515958766033,3312.7542820121516,7478.190903632049,402.87674134306167,1325.8828091428245,3319.976128432333,7501.320446058306,387.5421432521878,1318.3120434616878,3323.7263804019944,7495.805304862313,2.5401612443212964,95.0,32.10000000000015,1.0,1340.4042132404918
413.05775694476296,1340.4042132404918,3328.0550019453385,7469.367060208931,412.7755355304155,1342.5335377310162,3326.9447576794364,7480.054873404723,396.4304803021097,1319.9515958766033,3312.7542820121516,7478.190903632049,402.87674134306167,1325.8828091428245,3319.976128432333,7501.320446058306,3.178426302499586,95.0,32.150000000000155,1.0,1339.8507705452305
400.9658696734287,1339.8507705452305,3321.8566204312874,7456.44211551647,413.05775694476296,1340.4042132404918,3328.0550019453385,7469.367060208931,412.7755355304155,1342.5335377310162,3326.9447576794364,7480.054873404723,396.4304803021097,1319.9515958766033,3312.7542820121516,7478.190903632049,3.1659219829321437,94.5,32.20000000000016,1.0,1345.9061387715014
408.20163574721647,1345.9061387715014,3327.3194095691297,7448.186801585356,400.9658696734287,1339.8507705452305,3321.8566204312874,7456.44211551647,413.05775694476296,1340.4042132404918,3328.0550019453385,7469.367060208931,412.7755355304155,1342.5335377310162,3326.9447576794364,7480.054873404723,3.0539682453460437,95.0,32.25000000000016,1.0,1351.5598566991935
420.8925211738272,1351.5598566991935,3341.1910875895114,7449.905347037271,408.20163574721647,1345.9061387715014,3327.3194095691297,7448.186801585356,400.9658696734287,1339.8507705452305,3321.8566204312874,7456.44211551647,413.05775694476296,1340.4042132404918,3328.0550019453385,7469.367060208931,2.5239564853214733,94.5,32.30000000000017,1.0,1365.9389139254718
424.465758532173,1365.9389139254718,3347.7128664905,7453.24026084627,420.8925211738272,1351.5598566991935,3341.1910875895114,7449.905347037271,408.20163574721647,1345.9061387715014,3327.3194095691297,7448.186801585356,400.9658696734287,1339.8507705452305,3321.8566204312874,7456.44211551647,2.819589706814636,95.0,32.35000000000017,1.0,1370.9721641795752
422.5252519055988,1370.9721641795752,3354.199780684285,7457.138909760589,424.465758532173,1365.9389139254718,3347.7128664905,7453.24026084627,420.8925211738272,1351.5598566991935,3341.1910875895114,7449.905347037271,408.20163574721647,1345.9061387715014,3327.3194095691297,7448.186801585356,3.0191065180954846,95.0,32.400000000000176,1.0,1382.2929638924777
421.5439096588447,1382.2929638924777,3364.068892865549,7465.413341511099,422.5252519055988,1370.9721641795752,3354.199780684285,7457.138909760589,424.465758532173,1365.9389139254718,3347.7128664905,7453.24026084627,420.8925211738272,1351.5598566991935,3341.1910875895114,7449.905347037271,2.7894024936579735,95.0,32.45000000000018,1.0,1381.7785581685262
411.8620309597164,1381.7785581685262,3367.313443789544,7474.452462585011,421.5439096588447,1382.2929638924777,3364.068892865549,7465.413341511099,422.5252519055988,1370.9721641795752,3354.199780684285,7457.138909760589,424.465758532173,1365.9389139254718,3347.7128664905,7453.24026084627,3.2254127961227836,94.5,32.500000000000185,1.0,1393.4748056223007
417.01864087234117,1393.4748056223007,3373.601833696698,7487.89138381585,411.8620309597164,1381.7785581685262,3367.313443789544,7474.452462585011,421.5439096588447,1382.2929638924777,3364.068892865549,7465.413341511099,422.5252519055988,1370.9721641795752,3354.199780684285,7457.138909760589,2.7979528127268396,95.0,32.55000000000019,1.0,1393.5695360288576
419.44886893396824,1393.5695360288576,3389.2325201756457,7498.212678831205,417.01864087234117,1393.4748056223007,3373.601833696698,7487.89138381585,411.8620309597164,1381.7785581685262,3367.313443789544,7474.452462585011,421.5439096588447,1382.2929638924777,3364.068892865549,7465.413341511099,2.7795268756566602,95.0,32.60000000000019,1.0,1392.2829596208676
423.45087890106026,1392.2829596208676,3383.8586735633767,7503.939175828723,419.44886893396824,1393.5695360288576,3389.2325201756457,7498.212678831205,417.01864087234117,1393.4748056223007,3373.601833696698,7487.89138381585,411.8620309597164,1381.7785581685262,3367.313443789544,7474.452462585011,3.289163735038473,94.5,32.6500000000002,1.0,1399.233866159797
417.72737701057366,1399.233866159797,3401.6657672700335,7508.800463099409,423.45087890106026,1392.2829596208676,3383.8586735633767,7503.939175828723,419.44886893396824,1393.5695360288576,3389.2325201756457,7498.212678831205,417.01864087234117,1393.4748056223007,3373.601833696698,7487.89138381585,2.999374860773945,94.0,32.7000000000002,1.0,1386.4492044497044
421.74635509951867,1386.4492044497044,3403.665670428553,7514.833404942582,417.72737701057366,1399.233866159797,3401.6657672700335,7508.800463099409,423.45087890106026,1392.2829596208676,3383.8586735633767,7503.939175828723,419.44886893396824,1393.5695360288576,3389.2325201756457,7498.212678831205,3.1706949237555824,93.5,32.750000000000206,1.0,1378.661463435268
422.3385427477264,1378.661463435268,3410.890193714435,7531.810951491987,421.74635509951867,1386.4492044497044,3403.665670428553,7514.833404942582,417.72737701057366,1399.233866159797,3401.6657672700335,7508.800463099409,423.45087890106026,1392.2829596208676,3383.8586735633767,7503.939175828723,2.9407394322909095,95.0,32.80000000000021,1.0,1394.2512101036089
434.32045804023403,1394.2512101036089,3433.5502317308524,7553.716287928254,422.3385427477264,1378.661463435268,3410.890193714435,7531.810951491987,421.74635509951867,1386.4492044497044,3403.665670428553,7514.833404942582,417.72737701057366,1399.233866159797,3401.6657672700335,7508.800463099409,2.4018793072285636,95.0,32.850000000000215,1.0,1385.8286899038874
423.25302084349494,1385.8286899038874,3428.275836911226,7553.659543239562,434.32045804023403,1394.2512101036089,3433.5502317308524,7553.716287928254,422.3385427477264,1378.661463435268,3410.890193714435,7531.810951491987,421.74635509951867,1386.4492044497044,3403.665670428553,7514.833404942582,3.5180501526656283,94.5,32.90000000000022,1.0,1392.3814528540568
413.4803302882293,1392.3814528540568,3426.533001437135,7572.6972452559985,423.25302084349494,1385.8286899038874,3428.275836911226,7553.659543239562,434.32045804023403,1394.2512101036089,3433.5502317308524,7553.716287928254,422.3385427477264,1378.661463435268,3410.890193714435,7531.810951491987,3.0508082472108233,94.0,32.95000000000022,1.0,1393.5235527023015
414.78397785999044,1393.5235527023015,3442.620236516036,7590.498404405297,413.4803302882293,1392.3814528540568,3426.533001437135,7572.6972452559985,423.25302084349494,1385.8286899038874,3428.275836911226,7553.659543239562,434.32045804023403,1394.2512101036089,3433.5502317308524,7553.716287928254,2.635636953082078,95.0,33.00000000000023,1.0,1372.7768892969939
402.26699313807353,1372.7768892969939,3431.326672536549,7591.2124176904845,414.78397785999044,1393.5235527023015,3442.620236516036,7590.498404405297,413.4803302882293,1392.3814528540568,3426.533001437135,7572.6972452559985,423.25302084349494,1385.8286899038874,3428.275836911226,7553.659543239562,3.695798861994508,94.5,33.05000000000023,1.0,1357.6399133161735
396.0026211049184,1357.6399133161735,3414.785335819744,7598.724137672535,402.26699313807353,1372.7768892969939,3431.326672536549,7591.2124176904845,414.78397785999044,1393.5235527023015,3442.620236516036,7590.498404405297,413.4803302882293,1392.3814528540568,3426.533001437135,7572.6972452559985,3.174718787995219,95.0,33.100000000000236,1.0,1363.846530902244
393.95797461146145,1363.846530902244,3415.636043464921,7608.977845608653,396.0026211049184,1357.6399133161735,3414.785335819744,7598.724137672535,402.26699313807353,1372.7768892969939,3431.326672536549,7591.2124176904845,414.78397785999044,1393.5235527023015,3442.620236516036,7590.498404405297,2.668990018147838,95.0,33.15000000000024,1.0,1357.2217984194056
396.78272824749547,1357.2217984194056,3416.0492816658098,7608.629912120904,393.95797461146145,1363.846530902244,3415.636043464921,7608.977845608653,396.0026211049184,1357.6399133161735,3414.785335819744,7598.724137672535,402.26699313807353,1372.7768892969939,3431.326672536549,7591.2124176904845,2.9995348482492292,95.0,33.200000000000244,1.0,1348.7833779460288
398.7694541569198,1348.7833779460288,3407.0223013718833,7602.356291874869,396.78272824749547,1357.2217984194056,3416.0492816658098,7608.629912120904,393.95797461146145,1363.846530902244,3415.636043464921,7608.977845608653,396.0026211049184,1357.6399133161735,3414.785335819744,7598.724137672535,3.080217694221571,95.0,33.25000000000025,1.0,1348.4192088583327
402.71303816058077,1348.4192088583327,3407.1515437194207,7606.351126009957,398.7694541569198,1348.7833779460288,3407.0223013718833,7602.356291874869,396.78272824749547,1357.2217984194056,3416.0492816658098,7608.629912120904,393.95797461146145,1363.846530902244,3415.636043464921,7608.977845608653,2.894095182982331,95.0,33.30000000000025,1.0,1344.118335556678
408.0450756849659,1344.118335556678,3402.403202236005,7592.815488808747,402.71303816058077,1348.4192088583327,3407.1515437194207,7606.351126009957,398.7694541569198,1348.7833779460288,3407.0223013718833,7602.356291874869,396.78272824749547,1357.2217984194056,3416.0492816658098,7608.629912120904,2.992491912376457,95.0,33.35000000000026,1.0,1343.9955106922732
405.057012599959,1343.9955106922732,3394.3277314706274,7594.778849208554,408.0450756849659,1344.118335556678,3402.403202236005,7592.815488808747,402.71303816058077,1348.4192088583327,3407.1515437194207,7606.351126009957,398.7694541569198,1348.7833779460288,3407.0223013718833,7602.356291874869,3.01918703607328,94.5,33.40000000000026,1.0,1330.1449245108108
408.65396159745075,1330.1449245108108,3389.266564196738,7593.449831029015,405.057012599959,1343.9955106922732,3394.3277314706274,7594.778849208554,408.0450756849659,1344.118335556678,3402.403202236005,7592.815488808747,402.71303816058077,1348.4192088583327,3407.1515437194207,7606.351126009957,2.9788503665822725,95.0,33.450000000000266,1.0,1344.472874934913
421.41931288255364,1344.472874934913,3382.762533928821,7601.325647680936,408.65396159745075,1330.1449245108108,3389.266564196738,7593.449831029015,405.057012599959,1343.9955106922732,3394.3277314706274,7594.778849208554,408.0450756849659,1344.118335556678,3402.403202236005,7592.815488808747,2.762015431849898,94.5,33.50000000000027,1.0,1345.7674876790977
417.1289813513677,1345.7674876790977,3374.743355795263,7590.977434884453,421.41931288255364,1344.472874934913,3382.762533928821,7601.325647680936,408.65396159745075,1330.1449245108108,3389.266564196738,7593.449831029015,405.057012599959,1343.9955106922732,3394.3277314706274,7594.778849208554,3.0446002371606333,95.0,33.550000000000274,1.0,1354.5336805878296
418.50929059926546,1354.5336805878296,3376.4555091782618,7586.90959703444,417.1289813513677,1345.7674876790977,3374.743355795263,7590.977434884453,421.41931288255364,1344.472874934913,3382.762533928821,7601.325647680936,408.65396159745075,1330.1449245108108,3389.266564196738,7593.449831029015,2.7879729728345466,94.5,33.60000000000028,1.0,1357.0324215864337
420.56449936482926,1357.0324215864337,3384.169068303382,7571.718317014283,418.50929059926546,1354.5336805878296,3376.4555091782618,7586.90959703444,417.1289813513677,1345.7674876790977,3374.743355795263,7590.977434884453,421.41931288255364,1344.472874934913,3382.762533928821,7601.325647680936,3.131081450923905,95.0,33.65000000000028,1.0,1360.026844072446
413.39919389202,1360.026844072446,3378.0566323275007,7561.205150689246,420.56449936482926,1357.0324215864337,3384.169068303382,7571.718317014283,418.50929059926546,1354.5336805878296,3376.4555091782618,7586.90959703444,417.1289813513677,1345.7674876790977,3374.743355795263,7590.977434884453,2.9373118538003906,95.0,33.70000000000029,1.0,1356.894346890445
413.4363142405015,1356.894346890445,3374.235845805707,7552.984767383232,413.39919389202,1360.026844072446,3378.0566323275007,7561.205150689246,420.56449936482926,1357.0324215864337,3384.169068303382,7571.718317014283,418.50929059926546,1354.5336805878296,3376.4555091782618,7586.90959703444,3.1624388184614363,95.0,33.75000000000029,1.0,1359.8412679286614
410.4308036357838,1359.8412679286614,3367.015373930734,7551.215764388973,413.4363142405015,1356.894346890445,3374.235845805707,7552.984767383232,413.39919389202,1360.026844072446,3378.0566323275007,7561.205150689246,420.56449936482926,1357.0324215864337,3384.169068303382,7571.718317014283,2.9954420613690034,94.5,33.800000000000296,1.0,1349.8353878836663
413.6544996834596,1349.8353878836663,3379.61010039784,7540.814571230333,410.4308036357838,1359.8412679286614,3367.015373930734,7551.215764388973,413.4363142405015,1356.894346890445,3374.235845805707,7552.984767383232,413.39919389202,1360.026844072446,3378.0566323275007,7561.205150689246,2.9954070452481014,94.0,33.8500000000003,1.0,1360.5055030828053
412.4821255072629,1360.5055030828053,3370.000227064547,7533.49813975169,413.6544996834596,1349.8353878836663,3379.61010039784,7540.814571230333,410.4308036357838,1359.8412679286614,3367.015373930734,7551.215764388973,413.4363142405015,1356.894346890445,3374.235845805707,7552.984767383232,2.987973446203034,95.0,33.900000000000304,1.0,1357.3089255802934
402.2361663304525,1357.3089255802934,3357.2207101371428,7515.400782511103,412.4821255072629,1360.5055030828053,3370.000227064547,7533.49813975169,413.6544996834596,1349.8353878836663,3379.61010039784,7540.814571230333,410.4308036357838,1359.8412679286614,3367.015373930734,7551.215764388973,3.4413510982480826,95.0,33.95000000000031,1.0,1193.0805231555971
255.54936658411864,1193.0805231555971,3181.9734598139644,7315.419612343396,402.2361663304525,1357.3089255802934,3357.2207101371428,7515.400782511103,412.4821255072629,1360.5055030828053,3370.000227064547,7533.49813975169,413.6544996834596,1349.8353878836663,3379.61010039784,7540.814571230333,2.877983075086025,94.5,33.90000000000031,0.0,988.8163562246614
129.01406984374233,988.8163562246614,2966.9045770365906,7077.131494186673,255.54936658411864,1193.0805231555971,3181.9734598139644,7315.419612343396,402.2361663304525,1357.3089255802934,3357.2207101371428,7515.400782511103,412.4821255072629,1360.5055030828053,3370.000227064547,7533.49813975169,3.3905223868196392,94.0,33.850000000000314,0.0,778.5412505305328
